
param Generacion :=
27 5 4 0.0
27 5 5 0.0
27 5 6 0.1051
27 5 7 0.2862
27 5 8 0.542
27 5 9 0.7391
27 5 10 0.9094
27 5 11 1.0299
27 5 12 1.0955
27 5 13 0.907
27 5 14 0.9428
27 5 15 0.8313
27 5 16 0.7505
27 5 17 0.5238
27 5 18 0.2812
27 5 19 0.1018
27 5 20 0.0
27 5 21 0.0
27 5 22 0.0
27 5 23 0.0
27 5 24 0.0
27 6 1 0.0
27 6 2 0.0
27 6 3 0.0
27 6 4 0.0
27 6 5 0.0
27 6 6 0.109
27 6 7 0.3175
27 6 8 0.5137
27 6 9 0.6529
27 6 10 0.8125
27 6 11 0.9091
27 6 12 1.0699
27 6 13 0.9268
27 6 14 0.99
27 6 15 0.84
27 6 16 0.6723
27 6 17 0.4808
27 6 18 0.3068
27 6 19 0.0986
27 6 20 0.0
27 6 21 0.0
27 6 22 0.0
27 6 23 0.0
27 6 24 0.0
27 7 1 0.0
27 7 2 0.0
27 7 3 0.0
27 7 4 0.0
27 7 5 0.0
27 7 6 0.099
27 7 7 0.2934
27 7 8 0.4856
27 7 9 0.6986
27 7 10 0.8656
27 7 11 1.0086
27 7 12 1.0856
27 7 13 1.046
27 7 14 0.9704
27 7 15 0.8064
27 7 16 0.739
27 7 17 0.4508
27 7 18 0.29
27 7 19 0.1037
27 7 20 0.0
27 7 21 0.0
27 7 22 0.0
27 7 23 0.0
27 7 24 0.0
27 8 1 0.0
27 8 2 0.0
27 8 3 0.0
27 8 4 0.0
27 8 5 0.0
27 8 6 0.0904
27 8 7 0.286
27 8 8 0.4987
27 8 9 0.7098
27 8 10 0.8879
27 8 11 0.9504
27 8 12 1.0523
27 8 13 0.907
27 8 14 0.857
27 8 15 0.8518
27 8 16 0.701
27 8 17 0.495
27 8 18 0.3148
27 8 19 0.1037
27 8 20 0.0
27 8 21 0.0
27 8 22 0.0
27 8 23 0.0
27 8 24 0.0
27 9 1 0.0
27 9 2 0.0
27 9 3 0.0
27 9 4 0.0
27 9 5 0.0
27 9 6 0.0903
27 9 7 0.33
27 9 8 0.5388
27 9 9 0.6625
27 9 10 0.9004
27 9 11 0.9661
27 9 12 1.0588
27 9 13 1.04
27 9 14 0.8713
27 9 15 0.8079
27 9 16 0.762
27 9 17 0.5295
27 9 18 0.2705
27 9 19 0.1042
27 9 20 0.0
27 9 21 0.0
27 9 22 0.0
27 9 23 0.0
27 9 24 0.0
27 10 1 0.0
27 10 2 0.0
27 10 3 0.0
27 10 4 0.0
27 10 5 0.0
27 10 6 0.1059
27 10 7 0.2711
27 10 8 0.4719
27 10 9 0.6552
27 10 10 0.911
27 10 11 0.8831
27 10 12 0.9622
27 10 13 0.9409
27 10 14 0.9253
27 10 15 0.8052
27 10 16 0.6849
27 10 17 0.4886
27 10 18 0.3217
27 10 19 0.1014
27 10 20 0.0
27 10 21 0.0
27 10 22 0.0
27 10 23 0.0
27 10 24 0.0
27 11 1 0.0
27 11 2 0.0
27 11 3 0.0
27 11 4 0.0
27 11 5 0.0
27 11 6 0.0944
27 11 7 0.3289
27 11 8 0.5424
27 11 9 0.6598
27 11 10 0.8571
27 11 11 0.9342
27 11 12 1.0165
27 11 13 1.0681
27 11 14 0.841
27 11 15 0.8309
27 11 16 0.761
27 11 17 0.5479
27 11 18 0.3289
27 11 19 0.0949
27 11 20 0.0
27 11 21 0.0
27 11 22 0.0
27 11 23 0.0
27 11 24 0.0
27 12 1 0.0
27 12 2 0.0
27 12 3 0.0
27 12 4 0.0
27 12 5 0.0
27 12 6 0.0908
27 12 7 0.3055
27 12 8 0.4941
27 12 9 0.7544
27 12 10 0.8343
27 12 11 0.9022
27 12 12 1.013
27 12 13 0.9582
27 12 14 0.9972
27 12 15 0.8452
27 12 16 0.6362
27 12 17 0.4585
27 12 18 0.3033
27 12 19 0.1005
27 12 20 0.0
27 12 21 0.0
27 12 22 0.0
27 12 23 0.0
27 12 24 0.0
27 13 1 0.0
27 13 2 0.0
27 13 3 0.0
27 13 4 0.0
27 13 5 0.0
27 13 6 0.0942
27 13 7 0.3202
27 13 8 0.5053
27 13 9 0.6474
27 13 10 0.9293
27 13 11 0.8801
27 13 12 0.9585
27 13 13 0.913
27 13 14 0.8658
27 13 15 0.8988
27 13 16 0.7157
27 13 17 0.4919
27 13 18 0.303
27 13 19 0.0947
27 13 20 0.0
27 13 21 0.0
27 13 22 0.0
27 13 23 0.0
27 13 24 0.0
27 14 1 0.0
27 14 2 0.0
27 14 3 0.0
27 14 4 0.0
27 14 5 0.0
27 14 6 0.0996
27 14 7 0.3077
27 14 8 0.4972
27 14 9 0.6643
27 14 10 0.8525
27 14 11 0.95
27 14 12 0.9957
27 14 13 1.0535
27 14 14 0.8361
27 14 15 0.8919
27 14 16 0.7612
27 14 17 0.5243
27 14 18 0.3046
27 14 19 0.0952
27 14 20 0.0
27 14 21 0.0
27 14 22 0.0
27 14 23 0.0
27 14 24 0.0
27 15 1 0.0
27 15 2 0.0
27 15 3 0.0
27 15 4 0.0
27 15 5 0.0
27 15 6 0.1063
27 15 7 0.3279
27 15 8 0.4525
27 15 9 0.7599
27 15 10 0.8537
27 15 11 0.9633
27 15 12 1.0742
27 15 13 0.9993
27 15 14 1.0063
27 15 15 0.8134
27 15 16 0.7163
27 15 17 0.51
27 15 18 0.3007
27 15 19 0.1014
27 15 20 0.0
27 15 21 0.0
27 15 22 0.0
27 15 23 0.0
27 15 24 0.0
27 16 1 0.0
27 16 2 0.0
27 16 3 0.0
27 16 4 0.0
27 16 5 0.0
27 16 6 0.1014
27 16 7 0.277
27 16 8 0.4768
27 16 9 0.7216
27 16 10 0.913
27 16 11 0.9608
27 16 12 1.0474
27 16 13 1.0578
27 16 14 0.9897
27 16 15 0.8812
27 16 16 0.6326
27 16 17 0.4667
27 16 18 0.2737
27 16 19 0.1082
27 16 20 0.0
27 16 21 0.0
27 16 22 0.0
27 16 23 0.0
27 16 24 0.0
27 17 1 0.0
27 17 2 0.0
27 17 3 0.0
27 17 4 0.0
27 17 5 0.0
27 17 6 0.0955
27 17 7 0.305
27 17 8 0.4699
27 17 9 0.642
27 17 10 0.8026
27 17 11 1.0247
27 17 12 0.9926
27 17 13 0.9584
27 17 14 0.8386
27 17 15 0.857
27 17 16 0.7164
27 17 17 0.4579
27 17 18 0.2707
27 17 19 0.1089
27 17 20 0.0
27 17 21 0.0
27 17 22 0.0
27 17 23 0.0
27 17 24 0.0
27 18 1 0.0
27 18 2 0.0
27 18 3 0.0
27 18 4 0.0
27 18 5 0.0
27 18 6 0.1067
27 18 7 0.3133
27 18 8 0.4943
27 18 9 0.6789
27 18 10 0.9305
27 18 11 0.9269
27 18 12 1.019
27 18 13 0.9761
27 18 14 0.8365
27 18 15 0.7927
27 18 16 0.7564
27 18 17 0.4709
27 18 18 0.2711
27 18 19 0.0967
27 18 20 0.0
27 18 21 0.0
27 18 22 0.0
27 18 23 0.0
27 18 24 0.0
27 19 1 0.0
27 19 2 0.0
27 19 3 0.0
27 19 4 0.0
27 19 5 0.0
27 19 6 0.0944
27 19 7 0.3161
27 19 8 0.5165
27 19 9 0.7119
27 19 10 0.7883
27 19 11 1.0034
27 19 12 0.9846
27 19 13 0.8998
27 19 14 0.9995
27 19 15 0.7977
27 19 16 0.6349
27 19 17 0.5396
27 19 18 0.3252
27 19 19 0.0909
27 19 20 0.0
27 19 21 0.0
27 19 22 0.0
27 19 23 0.0
27 19 24 0.0
27 20 1 0.0
27 20 2 0.0
27 20 3 0.0
27 20 4 0.0
27 20 5 0.0
27 20 6 0.1029
27 20 7 0.274
27 20 8 0.4988
27 20 9 0.7262
27 20 10 0.8482
27 20 11 0.8895
27 20 12 1.019
27 20 13 0.8885
27 20 14 0.8306
27 20 15 0.8565
27 20 16 0.7472
27 20 17 0.4688
27 20 18 0.2819
27 20 19 0.1044
27 20 20 0.0
27 20 21 0.0
27 20 22 0.0
27 20 23 0.0
27 20 24 0.0
27 21 1 0.0
27 21 2 0.0
27 21 3 0.0
27 21 4 0.0
27 21 5 0.0
27 21 6 0.0997
27 21 7 0.2943
27 21 8 0.5007
27 21 9 0.7485
27 21 10 0.8569
27 21 11 0.9879
27 21 12 1.0962
27 21 13 0.9428
27 21 14 1.008
27 21 15 0.8308
27 21 16 0.6706
27 21 17 0.4655
27 21 18 0.3042
27 21 19 0.0984
27 21 20 0.0
27 21 21 0.0
27 21 22 0.0
27 21 23 0.0
27 21 24 0.0
27 22 1 0.0
27 22 2 0.0
27 22 3 0.0
27 22 4 0.0
27 22 5 0.0
27 22 6 0.1064
27 22 7 0.321
27 22 8 0.4659
27 22 9 0.7256
27 22 10 0.8243
27 22 11 0.8949
27 22 12 1.0651
27 22 13 0.9044
27 22 14 1.0114
27 22 15 0.7736
27 22 16 0.6573
27 22 17 0.5388
27 22 18 0.2775
27 22 19 0.1077
27 22 20 0.0
27 22 21 0.0
27 22 22 0.0
27 22 23 0.0
27 22 24 0.0
27 23 1 0.0
27 23 2 0.0
27 23 3 0.0
27 23 4 0.0
27 23 5 0.0
27 23 6 0.0998
27 23 7 0.3269
27 23 8 0.5353
27 23 9 0.6421
27 23 10 0.8673
27 23 11 0.9198
27 23 12 0.9895
27 23 13 1.0196
27 23 14 0.905
27 23 15 0.8255
27 23 16 0.7325
27 23 17 0.4801
27 23 18 0.3008
27 23 19 0.1092
27 23 20 0.0
27 23 21 0.0
27 23 22 0.0
27 23 23 0.0
27 23 24 0.0
27 24 1 0.0
27 24 2 0.0
27 24 3 0.0
27 24 4 0.0
27 24 5 0.0
27 24 6 0.1036
27 24 7 0.2771
27 24 8 0.4688
27 24 9 0.6859
27 24 10 0.7769
27 24 11 0.9646
27 24 12 0.9258
27 24 13 1.0211
27 24 14 0.8501
27 24 15 0.9039
27 24 16 0.7017
27 24 17 0.5382
27 24 18 0.3119
27 24 19 0.0929
27 24 20 0.0
27 24 21 0.0
27 24 22 0.0
27 24 23 0.0
27 24 24 0.0
27 25 1 0.0
27 25 2 0.0
27 25 3 0.0
27 25 4 0.0
27 25 5 0.0
27 25 6 0.0904
27 25 7 0.2809
27 25 8 0.5357
27 25 9 0.7296
27 25 10 0.7794
27 25 11 1.0089
27 25 12 1.0644
27 25 13 1.0217
27 25 14 0.9956
27 25 15 0.7826
27 25 16 0.7555
27 25 17 0.4605
27 25 18 0.3051
27 25 19 0.109
27 25 20 0.0
27 25 21 0.0
27 25 22 0.0
27 25 23 0.0
27 25 24 0.0
27 26 1 0.0
27 26 2 0.0
27 26 3 0.0
27 26 4 0.0
27 26 5 0.0
27 26 6 0.0985
27 26 7 0.2971
27 26 8 0.4548
27 26 9 0.7043
27 26 10 0.9009
27 26 11 0.992
27 26 12 1.092
27 26 13 0.9908
27 26 14 0.9694
27 26 15 0.8687
27 26 16 0.7583
27 26 17 0.4638
27 26 18 0.3145
27 26 19 0.0963
27 26 20 0.0
27 26 21 0.0
27 26 22 0.0
27 26 23 0.0
27 26 24 0.0
27 27 1 0.0
27 27 2 0.0
27 27 3 0.0
27 27 4 0.0
27 27 5 0.0
27 27 6 0.1027
27 27 7 0.289
27 27 8 0.4973
27 27 9 0.7028
27 27 10 0.8883
27 27 11 0.9192
27 27 12 1.0232
27 27 13 1.035
27 27 14 0.855
27 27 15 0.8956
27 27 16 0.7234
27 27 17 0.4639
27 27 18 0.3106
27 27 19 0.1063
27 27 20 0.0
27 27 21 0.0
27 27 22 0.0
27 27 23 0.0
27 27 24 0.0
27 28 1 0.0
27 28 2 0.0
27 28 3 0.0
27 28 4 0.0
27 28 5 0.0
27 28 6 0.0955
27 28 7 0.2877
27 28 8 0.5303
27 28 9 0.6598
27 28 10 0.9119
27 28 11 1.0144
27 28 12 0.9093
27 28 13 1.0658
27 28 14 0.8521
27 28 15 0.8544
27 28 16 0.6695
27 28 17 0.5084
27 28 18 0.2815
27 28 19 0.0934
27 28 20 0.0
27 28 21 0.0
27 28 22 0.0
27 28 23 0.0
27 28 24 0.0
27 29 1 0.0
27 29 2 0.0
27 29 3 0.0
27 29 4 0.0
27 29 5 0.0
27 29 6 0.0929
27 29 7 0.2929
27 29 8 0.5366
27 29 9 0.7261
27 29 10 0.8288
27 29 11 0.8789
27 29 12 1.0233
27 29 13 0.8993
27 29 14 1.0063
27 29 15 0.9136
27 29 16 0.6779
27 29 17 0.4875
27 29 18 0.2746
27 29 19 0.1054
27 29 20 0.0
27 29 21 0.0
27 29 22 0.0
27 29 23 0.0
27 29 24 0.0
27 30 1 0.0
27 30 2 0.0
27 30 3 0.0
27 30 4 0.0
27 30 5 0.0
27 30 6 0.0955
27 30 7 0.3219
27 30 8 0.5412
27 30 9 0.6632
27 30 10 0.8383
27 30 11 1.0173
27 30 12 1.07
27 30 13 0.9295
27 30 14 0.8352
27 30 15 0.9027
27 30 16 0.6513
27 30 17 0.5185
27 30 18 0.2816
27 30 19 0.1076
27 30 20 0.0
27 30 21 0.0
27 30 22 0.0
27 30 23 0.0
27 30 24 0.0
27 31 1 0.0
27 31 2 0.0
27 31 3 0.0
27 31 4 0.0
27 31 5 0.0
27 31 6 0.1034
27 31 7 0.3131
27 31 8 0.526
27 31 9 0.6609
27 31 10 0.7809
27 31 11 1.0328
27 31 12 1.0951
27 31 13 0.9928
27 31 14 0.9004
27 31 15 0.7719
27 31 16 0.7523
27 31 17 0.454
27 31 18 0.2929
27 31 19 0.1008
27 31 20 0.0
27 31 21 0.0
27 31 22 0.0
27 31 23 0.0
27 31 24 0.0
27 32 1 0.0
27 32 2 0.0
27 32 3 0.0
27 32 4 0.0
27 32 5 0.0
27 32 6 0.108
27 32 7 0.2972
27 32 8 0.476
27 32 9 0.7351
27 32 10 0.9102
27 32 11 0.8966
27 32 12 0.9722
27 32 13 0.9463
27 32 14 0.9616
27 32 15 0.8372
27 32 16 0.6803
27 32 17 0.5232
27 32 18 0.3224
27 32 19 0.0995
27 32 20 0.0
27 32 21 0.0
27 32 22 0.0
27 32 23 0.0
27 32 24 0.0
27 33 1 0.0
27 33 2 0.0
27 33 3 0.0
27 33 4 0.0
27 33 5 0.0
27 33 6 0.1044
27 33 7 0.2845
27 33 8 0.5464
27 33 9 0.6473
27 33 10 0.8716
27 33 11 0.8747
27 33 12 0.9652
27 33 13 0.9335
27 33 14 0.8334
27 33 15 0.8629
27 33 16 0.657
27 33 17 0.4895
27 33 18 0.3053
27 33 19 0.1002
27 33 20 0.0
27 33 21 0.0
27 33 22 0.0
27 33 23 0.0
27 33 24 0.0
28 2 1 0.0
28 2 2 0.0
28 2 3 0.0
28 2 4 0.0
28 2 5 0.0
28 2 6 0.0938
28 2 7 0.2709
28 2 8 0.5236
28 2 9 0.718
28 2 10 0.9162
28 2 11 0.8971
28 2 12 0.9001
28 2 13 0.9861
28 2 14 1.0026
28 2 15 0.867
28 2 16 0.6619
28 2 17 0.5056
28 2 18 0.3105
28 2 19 0.1002
28 2 20 0.0
28 2 21 0.0
28 2 22 0.0
28 2 23 0.0
28 2 24 0.0
28 3 1 0.0
28 3 2 0.0
28 3 3 0.0
28 3 4 0.0
28 3 5 0.0
28 3 6 0.1072
28 3 7 0.2757
28 3 8 0.495
28 3 9 0.678
28 3 10 0.8202
28 3 11 0.8899
28 3 12 0.9528
28 3 13 0.9377
28 3 14 0.8702
28 3 15 0.8649
28 3 16 0.6404
28 3 17 0.5299
28 3 18 0.2957
28 3 19 0.1049
28 3 20 0.0
28 3 21 0.0
28 3 22 0.0
28 3 23 0.0
28 3 24 0.0
28 4 1 0.0
28 4 2 0.0
28 4 3 0.0
28 4 4 0.0
28 4 5 0.0
28 4 6 0.1091
28 4 7 0.2759
28 4 8 0.5125
28 4 9 0.6731
28 4 10 0.8869
28 4 11 1.0297
28 4 12 0.9951
28 4 13 0.9565
28 4 14 0.8667
28 4 15 0.8588
28 4 16 0.6739
28 4 17 0.4541
28 4 18 0.2999
28 4 19 0.0909
28 4 20 0.0
28 4 21 0.0
28 4 22 0.0
28 4 23 0.0
28 4 24 0.0
28 5 1 0.0
28 5 2 0.0
28 5 3 0.0
28 5 4 0.0
28 5 5 0.0
28 5 6 0.0974
28 5 7 0.297
28 5 8 0.5496
28 5 9 0.6376
28 5 10 0.9344
28 5 11 0.8873
28 5 12 1.0831
28 5 13 0.959
28 5 14 0.9337
28 5 15 0.918
28 5 16 0.6412
28 5 17 0.4597
28 5 18 0.2875
28 5 19 0.1077
28 5 20 0.0
28 5 21 0.0
28 5 22 0.0
28 5 23 0.0
28 5 24 0.0
28 6 1 0.0
28 6 2 0.0
28 6 3 0.0
28 6 4 0.0
28 6 5 0.0
28 6 6 0.1029
28 6 7 0.3078
28 6 8 0.5193
28 6 9 0.6742
28 6 10 0.9087
28 6 11 0.9442
28 6 12 1.0903
28 6 13 0.8855
28 6 14 0.9123
28 6 15 0.772
28 6 16 0.7197
28 6 17 0.487
28 6 18 0.2765
28 6 19 0.093
28 6 20 0.0
28 6 21 0.0
28 6 22 0.0
28 6 23 0.0
28 6 24 0.0
28 7 1 0.0
28 7 2 0.0
28 7 3 0.0
28 7 4 0.0
28 7 5 0.0
28 7 6 0.1091
28 7 7 0.2988
28 7 8 0.5126
28 7 9 0.6989
28 7 10 0.8511
28 7 11 0.9814
28 7 12 0.9472
28 7 13 1.0003
28 7 14 0.9186
28 7 15 0.7718
28 7 16 0.7689
28 7 17 0.4501
28 7 18 0.2952
28 7 19 0.0997
28 7 20 0.0
28 7 21 0.0
28 7 22 0.0
28 7 23 0.0
28 7 24 0.0
28 8 1 0.0
28 8 2 0.0
28 8 3 0.0
28 8 4 0.0
28 8 5 0.0
28 8 6 0.097
28 8 7 0.2754
28 8 8 0.469
28 8 9 0.6764
28 8 10 0.8139
28 8 11 0.9503
28 8 12 1.0237
28 8 13 0.9639
28 8 14 0.8682
28 8 15 0.887
28 8 16 0.6848
28 8 17 0.4626
28 8 18 0.2753
28 8 19 0.0912
28 8 20 0.0
28 8 21 0.0
28 8 22 0.0
28 8 23 0.0
28 8 24 0.0
28 9 1 0.0
28 9 2 0.0
28 9 3 0.0
28 9 4 0.0
28 9 5 0.0
28 9 6 0.1063
28 9 7 0.3223
28 9 8 0.5267
28 9 9 0.7341
28 9 10 0.798
28 9 11 0.9438
28 9 12 0.9937
28 9 13 0.9849
28 9 14 0.8523
28 9 15 0.8475
28 9 16 0.6961
28 9 17 0.5055
28 9 18 0.3077
28 9 19 0.1062
28 9 20 0.0
28 9 21 0.0
28 9 22 0.0
28 9 23 0.0
28 9 24 0.0
28 10 1 0.0
28 10 2 0.0
28 10 3 0.0
28 10 4 0.0
28 10 5 0.0
28 10 6 0.0941
28 10 7 0.2773
28 10 8 0.5127
28 10 9 0.7331
28 10 10 0.8793
28 10 11 0.9804
28 10 12 0.9487
28 10 13 1.0501
28 10 14 0.9813
28 10 15 0.8012
28 10 16 0.7169
28 10 17 0.5085
28 10 18 0.2859
28 10 19 0.093
28 10 20 0.0
28 10 21 0.0
28 10 22 0.0
28 10 23 0.0
28 10 24 0.0
28 11 1 0.0
28 11 2 0.0
28 11 3 0.0
28 11 4 0.0
28 11 5 0.0
28 11 6 0.1096
28 11 7 0.2796
28 11 8 0.5167
28 11 9 0.6808
28 11 10 0.7902
28 11 11 1.0446
28 11 12 1.0175
28 11 13 0.9978
28 11 14 0.9675
28 11 15 0.8339
28 11 16 0.6319
28 11 17 0.5216
28 11 18 0.3259
28 11 19 0.1047
28 11 20 0.0
28 11 21 0.0
28 11 22 0.0
28 11 23 0.0
28 11 24 0.0
28 12 1 0.0
28 12 2 0.0
28 12 3 0.0
28 12 4 0.0
28 12 5 0.0
28 12 6 0.0908
28 12 7 0.2867
28 12 8 0.5085
28 12 9 0.7509
28 12 10 0.9313
28 12 11 0.9366
28 12 12 0.9469
28 12 13 1.0604
28 12 14 0.895
28 12 15 0.873
28 12 16 0.7494
28 12 17 0.5009
28 12 18 0.3189
28 12 19 0.1099
28 12 20 0.0
28 12 21 0.0
28 12 22 0.0
28 12 23 0.0
28 12 24 0.0
28 13 1 0.0
28 13 2 0.0
28 13 3 0.0
28 13 4 0.0
28 13 5 0.0
28 13 6 0.103
28 13 7 0.3087
28 13 8 0.5189
28 13 9 0.6357
28 13 10 0.8088
28 13 11 0.8884
28 13 12 0.9732
28 13 13 0.9691
28 13 14 1.0052
28 13 15 0.9203
28 13 16 0.6991
28 13 17 0.4535
28 13 18 0.3242
28 13 19 0.1027
28 13 20 0.0
28 13 21 0.0
28 13 22 0.0
28 13 23 0.0
28 13 24 0.0
28 14 1 0.0
28 14 2 0.0
28 14 3 0.0
28 14 4 0.0
28 14 5 0.0
28 14 6 0.1083
28 14 7 0.2872
28 14 8 0.4898
28 14 9 0.6911
28 14 10 0.858
28 14 11 1.0132
28 14 12 0.9159
28 14 13 1.0421
28 14 14 0.9888
28 14 15 0.8277
28 14 16 0.6789
28 14 17 0.5471
28 14 18 0.2804
28 14 19 0.1057
28 14 20 0.0
28 14 21 0.0
28 14 22 0.0
28 14 23 0.0
28 14 24 0.0
28 15 1 0.0
28 15 2 0.0
28 15 3 0.0
28 15 4 0.0
28 15 5 0.0
28 15 6 0.0961
28 15 7 0.3015
28 15 8 0.4765
28 15 9 0.6543
28 15 10 0.7692
28 15 11 0.8819
28 15 12 1.049
28 15 13 0.9687
28 15 14 0.8986
28 15 15 0.8036
28 15 16 0.651
28 15 17 0.4586
28 15 18 0.3119
28 15 19 0.1043
28 15 20 0.0
28 15 21 0.0
28 15 22 0.0
28 15 23 0.0
28 15 24 0.0
28 16 1 0.0
28 16 2 0.0
28 16 3 0.0
28 16 4 0.0
28 16 5 0.0
28 16 6 0.0951
28 16 7 0.2806
28 16 8 0.5136
28 16 9 0.6831
28 16 10 0.9261
28 16 11 0.8934
28 16 12 1.0491
28 16 13 0.9782
28 16 14 0.9913
28 16 15 0.8783
28 16 16 0.7297
28 16 17 0.4758
28 16 18 0.3061
28 16 19 0.1003
28 16 20 0.0
28 16 21 0.0
28 16 22 0.0
28 16 23 0.0
28 16 24 0.0
28 17 1 0.0
28 17 2 0.0
28 17 3 0.0
28 17 4 0.0
28 17 5 0.0
28 17 6 0.0988
28 17 7 0.2956
28 17 8 0.4603
28 17 9 0.7419
28 17 10 0.7791
28 17 11 1.0005
28 17 12 1.0978
28 17 13 0.9763
28 17 14 0.9573
28 17 15 0.9247
28 17 16 0.7245
28 17 17 0.5384
28 17 18 0.2835
28 17 19 0.1011
28 17 20 0.0
28 17 21 0.0
28 17 22 0.0
28 17 23 0.0
28 17 24 0.0
28 18 1 0.0
28 18 2 0.0
28 18 3 0.0
28 18 4 0.0
28 18 5 0.0
28 18 6 0.0976
28 18 7 0.2841
28 18 8 0.5256
28 18 9 0.6634
28 18 10 0.7882
28 18 11 1.025
28 18 12 1.0323
28 18 13 1.0279
28 18 14 1.0029
28 18 15 0.8899
28 18 16 0.7006
28 18 17 0.5208
28 18 18 0.2707
28 18 19 0.0972
28 18 20 0.0
28 18 21 0.0
28 18 22 0.0
28 18 23 0.0
28 18 24 0.0
28 19 1 0.0
28 19 2 0.0
28 19 3 0.0
28 19 4 0.0
28 19 5 0.0
28 19 6 0.105
28 19 7 0.3171
28 19 8 0.5464
28 19 9 0.7327
28 19 10 0.8275
28 19 11 1.0047
28 19 12 0.9066
28 19 13 1.0764
28 19 14 0.9465
28 19 15 0.881
28 19 16 0.6505
28 19 17 0.4722
28 19 18 0.3013
28 19 19 0.1095
28 19 20 0.0
28 19 21 0.0
28 19 22 0.0
28 19 23 0.0
28 19 24 0.0
28 20 1 0.0
28 20 2 0.0
28 20 3 0.0
28 20 4 0.0
28 20 5 0.0
28 20 6 0.1053
28 20 7 0.3218
28 20 8 0.4685
28 20 9 0.633
28 20 10 0.8281
28 20 11 0.967
28 20 12 1.0616
28 20 13 0.921
28 20 14 0.8343
28 20 15 0.8703
28 20 16 0.6404
28 20 17 0.5074
28 20 18 0.3297
28 20 19 0.0934
28 20 20 0.0
28 20 21 0.0
28 20 22 0.0
28 20 23 0.0
28 20 24 0.0
28 21 1 0.0
28 21 2 0.0
28 21 3 0.0
28 21 4 0.0
28 21 5 0.0
28 21 6 0.0985
28 21 7 0.2839
28 21 8 0.5096
28 21 9 0.6999
28 21 10 0.7985
28 21 11 0.9761
28 21 12 1.0778
28 21 13 1.0501
28 21 14 0.895
28 21 15 0.9343
28 21 16 0.7023
28 21 17 0.5334
28 21 18 0.3008
28 21 19 0.0977
28 21 20 0.0
28 21 21 0.0
28 21 22 0.0
28 21 23 0.0
28 21 24 0.0
28 22 1 0.0
28 22 2 0.0
28 22 3 0.0
28 22 4 0.0
28 22 5 0.0
28 22 6 0.0933
28 22 7 0.3174
28 22 8 0.519
28 22 9 0.7433
28 22 10 0.9179
28 22 11 0.9984
28 22 12 1.0747
28 22 13 0.9173
28 22 14 0.8862
28 22 15 0.8584
28 22 16 0.649
28 22 17 0.461
28 22 18 0.2885
28 22 19 0.098
28 22 20 0.0
28 22 21 0.0
28 22 22 0.0
28 22 23 0.0
28 22 24 0.0
28 23 1 0.0
28 23 2 0.0
28 23 3 0.0
28 23 4 0.0
28 23 5 0.0
28 23 6 0.0913
28 23 7 0.278
28 23 8 0.5407
28 23 9 0.6728
28 23 10 0.8709
28 23 11 0.8852
28 23 12 1.0283
28 23 13 0.9414
28 23 14 1.0061
28 23 15 0.7973
28 23 16 0.6542
28 23 17 0.5045
28 23 18 0.2824
28 23 19 0.1055
28 23 20 0.0
28 23 21 0.0
28 23 22 0.0
28 23 23 0.0
28 23 24 0.0
28 24 1 0.0
28 24 2 0.0
28 24 3 0.0
28 24 4 0.0
28 24 5 0.0
28 24 6 0.1032
28 24 7 0.3281
28 24 8 0.4804
28 24 9 0.7229
28 24 10 0.8724
28 24 11 0.9703
28 24 12 1.0596
28 24 13 0.8919
28 24 14 0.9713
28 24 15 0.8803
28 24 16 0.7529
28 24 17 0.5266
28 24 18 0.2951
28 24 19 0.0956
28 24 20 0.0
28 24 21 0.0
28 24 22 0.0
28 24 23 0.0
28 24 24 0.0
28 25 1 0.0
28 25 2 0.0
28 25 3 0.0
28 25 4 0.0
28 25 5 0.0
28 25 6 0.1052
28 25 7 0.3094
28 25 8 0.458
28 25 9 0.7589
28 25 10 0.7796
28 25 11 0.9214
28 25 12 1.0457
28 25 13 0.9194
28 25 14 0.9553
28 25 15 0.8649
28 25 16 0.7092
28 25 17 0.4997
28 25 18 0.2803
28 25 19 0.0965
28 25 20 0.0
28 25 21 0.0
28 25 22 0.0
28 25 23 0.0
28 25 24 0.0
28 26 1 0.0
28 26 2 0.0
28 26 3 0.0
28 26 4 0.0
28 26 5 0.0
28 26 6 0.1073
28 26 7 0.2773
28 26 8 0.5155
28 26 9 0.6407
28 26 10 0.83
28 26 11 0.9076
28 26 12 0.9927
28 26 13 1.0023
28 26 14 0.917
28 26 15 0.9108
28 26 16 0.6317
28 26 17 0.4958
28 26 18 0.3291
28 26 19 0.0903
28 26 20 0.0
28 26 21 0.0
28 26 22 0.0
28 26 23 0.0
28 26 24 0.0
28 27 1 0.0
28 27 2 0.0
28 27 3 0.0
28 27 4 0.0
28 27 5 0.0
28 27 6 0.0998
28 27 7 0.3219
28 27 8 0.4741
28 27 9 0.7225
28 27 10 0.9276
28 27 11 0.9882
28 27 12 0.9917
28 27 13 1.0329
28 27 14 0.9208
28 27 15 0.8687
28 27 16 0.7074
28 27 17 0.4876
28 27 18 0.3172
28 27 19 0.1028
28 27 20 0.0
28 27 21 0.0
28 27 22 0.0
28 27 23 0.0
28 27 24 0.0
28 28 1 0.0
28 28 2 0.0
28 28 3 0.0
28 28 4 0.0
28 28 5 0.0
28 28 6 0.102
28 28 7 0.2843
28 28 8 0.5234
28 28 9 0.6641
28 28 10 0.8118
28 28 11 0.9382
28 28 12 0.9339
