
param Demanda :=
25 4 14 0.456
25 4 15 0.4875
25 4 16 0.4475
25 4 17 0.5287
25 4 18 0.662
25 4 19 0.8561
25 4 20 0.973
25 4 21 0.8616
25 4 22 0.7689
25 4 23 0.5955
25 4 24 0.4947
25 5 1 0.2681
25 5 2 0.3312
25 5 3 0.2576
25 5 4 0.2443
25 5 5 0.2988
25 5 6 0.3581
25 5 7 0.3519
25 5 8 0.3807
25 5 9 0.4029
25 5 10 0.4482
25 5 11 0.4897
25 5 12 0.5098
25 5 13 0.5256
25 5 14 0.4976
25 5 15 0.4679
25 5 16 0.4338
25 5 17 0.5126
25 5 18 0.5972
25 5 19 0.9079
25 5 20 1.0868
25 5 21 0.8892
25 5 22 0.7864
25 5 23 0.5854
25 5 24 0.4592
25 6 1 0.2799
25 6 2 0.3078
25 6 3 0.2381
25 6 4 0.2939
25 6 5 0.2816
25 6 6 0.3129
25 6 7 0.3448
25 6 8 0.3495
25 6 9 0.4071
25 6 10 0.4491
25 6 11 0.5525
25 6 12 0.5828
25 6 13 0.521
25 6 14 0.5455
25 6 15 0.4763
25 6 16 0.4616
25 6 17 0.5442
25 6 18 0.5917
25 6 19 0.9231
25 6 20 1.0108
25 6 21 0.9179
25 6 22 0.7584
25 6 23 0.6573
25 6 24 0.4684
25 7 1 0.3184
25 7 2 0.3956
25 7 3 0.3809
25 7 4 0.3291
25 7 5 0.3167
25 7 6 0.3507
25 7 7 0.3585
25 7 8 0.6195
25 7 9 0.5692
25 7 10 0.495
25 7 11 0.5674
25 7 12 1.086
25 7 13 0.9963
25 7 14 0.7695
25 7 15 0.6015
25 7 16 0.639
25 7 17 0.5275
25 7 18 0.515
25 7 19 0.5887
25 7 20 0.7731
25 7 21 0.8296
25 7 22 0.798
25 7 23 0.7169
25 7 24 0.5779
25 8 1 0.3313
25 8 2 0.3897
25 8 3 0.3554
25 8 4 0.3438
25 8 5 0.3228
25 8 6 0.3685
25 8 7 0.3359
25 8 8 0.5362
25 8 9 0.6478
25 8 10 0.5632
25 8 11 0.6141
25 8 12 0.9126
25 8 13 0.8681
25 8 14 0.7133
25 8 15 0.7075
25 8 16 0.5894
25 8 17 0.5188
25 8 18 0.4674
25 8 19 0.5978
25 8 20 0.693
25 8 21 0.8954
25 8 22 0.7464
25 8 23 0.6041
25 8 24 0.5902
25 9 1 0.2866
25 9 2 0.2931
25 9 3 0.2373
25 9 4 0.2508
25 9 5 0.2904
25 9 6 0.3279
25 9 7 0.4065
25 9 8 0.3475
25 9 9 0.4303
25 9 10 0.5006
25 9 11 0.5474
25 9 12 0.5564
25 9 13 0.4887
25 9 14 0.459
25 9 15 0.4865
25 9 16 0.438
25 9 17 0.5458
25 9 18 0.6517
25 9 19 0.9721
25 9 20 0.9399
25 9 21 0.8128
25 9 22 0.7125
25 9 23 0.6177
25 9 24 0.4161
25 10 1 0.4472
25 10 2 0.3756
25 10 3 0.3852
25 10 4 0.4269
25 10 5 0.3562
25 10 6 0.5143
25 10 7 0.7318
25 10 8 0.7267
25 10 9 0.6474
25 10 10 0.6214
25 10 11 0.6676
25 10 12 0.5742
25 10 13 0.5387
25 10 14 0.5607
25 10 15 0.6231
25 10 16 0.6202
25 10 17 0.4446
25 10 18 0.533
25 10 19 0.7088
25 10 20 0.8159
25 10 21 0.9098
25 10 22 0.8251
25 10 23 0.7347
25 10 24 0.5805
25 11 1 0.2934
25 11 2 0.2755
25 11 3 0.28
25 11 4 0.2938
25 11 5 0.2558
25 11 6 0.4072
25 11 7 0.4024
25 11 8 0.3878
25 11 9 0.3812
25 11 10 0.4154
25 11 11 0.3963
25 11 12 0.4324
25 11 13 0.5752
25 11 14 0.3595
25 11 15 0.3719
25 11 16 0.4497
25 11 17 0.4599
25 11 18 0.5562
25 11 19 0.7203
25 11 20 0.8413
25 11 21 1.031
25 11 22 0.9479
25 11 23 0.6365
25 11 24 0.3534
25 12 1 0.3144
25 12 2 0.2926
25 12 3 0.2478
25 12 4 0.2774
25 12 5 0.3078
25 12 6 0.347
25 12 7 0.3529
25 12 8 0.3347
25 12 9 0.4435
25 12 10 0.4252
25 12 11 0.4847
25 12 12 0.5555
25 12 13 0.5812
25 12 14 0.5209
25 12 15 0.4902
25 12 16 0.3829
25 12 17 0.5353
25 12 18 0.6005
25 12 19 0.8487
25 12 20 1.0884
25 12 21 0.8722
25 12 22 0.8168
25 12 23 0.691
25 12 24 0.418
25 13 1 0.4441
25 13 2 0.4412
25 13 3 0.4173
25 13 4 0.4804
25 13 5 0.3573
25 13 6 0.4942
25 13 7 0.7161
25 13 8 0.6908
25 13 9 0.6188
25 13 10 0.5547
25 13 11 0.5764
25 13 12 0.5323
25 13 13 0.5816
25 13 14 0.5641
25 13 15 0.659
25 13 16 0.5828
25 13 17 0.445
25 13 18 0.4921
25 13 19 0.6933
25 13 20 0.7937
25 13 21 1.0165
25 13 22 0.8493
25 13 23 0.63
25 13 24 0.618
25 14 1 0.3124
25 14 2 0.2558
25 14 3 0.2402
25 14 4 0.288
25 14 5 0.258
25 14 6 0.4022
25 14 7 0.414
25 14 8 0.3692
25 14 9 0.3246
25 14 10 0.4876
25 14 11 0.4013
25 14 12 0.4158
25 14 13 0.5415
25 14 14 0.3611
25 14 15 0.4199
25 14 16 0.4155
25 14 17 0.4753
25 14 18 0.507
25 14 19 0.7793
25 14 20 0.992
25 14 21 0.8979
25 14 22 0.9027
25 14 23 0.6865
25 14 24 0.403
25 15 1 0.3243
25 15 2 0.4011
25 15 3 0.3875
25 15 4 0.3628
25 15 5 0.3425
25 15 6 0.3943
25 15 7 0.3786
25 15 8 0.5462
25 15 9 0.6245
25 15 10 0.5562
25 15 11 0.5973
25 15 12 1.0716
25 15 13 0.9503
25 15 14 0.7843
25 15 15 0.6989
25 15 16 0.5993
25 15 17 0.5824
25 15 18 0.5222
25 15 19 0.6668
25 15 20 0.72
25 15 21 0.869
25 15 22 0.7375
25 15 23 0.713
25 15 24 0.544
25 16 1 0.4807
25 16 2 0.3732
25 16 3 0.3531
25 16 4 0.442
25 16 5 0.355
25 16 6 0.5393
25 16 7 0.6523
25 16 8 0.7024
25 16 9 0.5671
25 16 10 0.643
25 16 11 0.5884
25 16 12 0.5435
25 16 13 0.5566
25 16 14 0.6152
25 16 15 0.5569
25 16 16 0.6054
25 16 17 0.44
25 16 18 0.5487
25 16 19 0.7794
25 16 20 0.7965
25 16 21 1.0494
25 16 22 0.8048
25 16 23 0.6317
25 16 24 0.6268
25 17 1 0.2741
25 17 2 0.2977
25 17 3 0.2492
25 17 4 0.2446
25 17 5 0.2886
25 17 6 0.3509
25 17 7 0.4101
25 17 8 0.3521
25 17 9 0.4134
25 17 10 0.456
25 17 11 0.5715
25 17 12 0.6005
25 17 13 0.5557
25 17 14 0.5466
25 17 15 0.5063
25 17 16 0.4177
25 17 17 0.5393
25 17 18 0.6635
25 17 19 0.9169
25 17 20 0.9304
25 17 21 0.9321
25 17 22 0.7142
25 17 23 0.6221
25 17 24 0.4874
25 18 1 0.2678
25 18 2 0.3075
25 18 3 0.2684
25 18 4 0.2928
25 18 5 0.3107
25 18 6 0.3328
25 18 7 0.411
25 18 8 0.355
25 18 9 0.4406
25 18 10 0.4972
25 18 11 0.5473
25 18 12 0.5823
25 18 13 0.5783
25 18 14 0.4833
25 18 15 0.5055
25 18 16 0.4134
25 18 17 0.4788
25 18 18 0.5577
25 18 19 0.9758
25 18 20 1.0844
25 18 21 0.8575
25 18 22 0.7701
25 18 23 0.6529
25 18 24 0.4088
25 19 1 0.2967
25 19 2 0.2859
25 19 3 0.2737
25 19 4 0.2582
25 19 5 0.2546
25 19 6 0.385
25 19 7 0.4831
25 19 8 0.3466
25 19 9 0.3933
25 19 10 0.4094
25 19 11 0.4478
25 19 12 0.4361
25 19 13 0.5178
25 19 14 0.3689
25 19 15 0.4274
25 19 16 0.4153
25 19 17 0.4447
25 19 18 0.5311
25 19 19 0.7828
25 19 20 0.8901
25 19 21 1.0693
25 19 22 0.9437
25 19 23 0.663
25 19 24 0.3651
25 20 1 0.3602
25 20 2 0.3909
25 20 3 0.3955
25 20 4 0.3488
25 20 5 0.3213
25 20 6 0.3325
25 20 7 0.3975
25 20 8 0.6226
25 20 9 0.6106
25 20 10 0.4825
25 20 11 0.5897
25 20 12 1.0019
25 20 13 1.0152
25 20 14 0.8079
25 20 15 0.6083
25 20 16 0.7089
25 20 17 0.5309
25 20 18 0.5211
25 20 19 0.6085
25 20 20 0.661
25 20 21 0.7954
25 20 22 0.753
25 20 23 0.6112
25 20 24 0.5434
25 21 1 0.3185
25 21 2 0.3756
25 21 3 0.3746
25 21 4 0.3279
25 21 5 0.3412
25 21 6 0.3693
25 21 7 0.3607
25 21 8 0.5157
25 21 9 0.6654
25 21 10 0.5623
25 21 11 0.6051
25 21 12 0.9202
25 21 13 1.0236
25 21 14 0.7709
25 21 15 0.7007
25 21 16 0.6388
25 21 17 0.5638
25 21 18 0.5278
25 21 19 0.6412
25 21 20 0.7577
25 21 21 0.8508
25 21 22 0.7174
25 21 23 0.6919
25 21 24 0.563
25 22 1 0.2921
25 22 2 0.3231
25 22 3 0.2653
25 22 4 0.2859
25 22 5 0.2816
25 22 6 0.3256
25 22 7 0.4099
25 22 8 0.3532
25 22 9 0.3801
25 22 10 0.4314
25 22 11 0.5339
25 22 12 0.5673
25 22 13 0.5039
25 22 14 0.5216
25 22 15 0.4622
25 22 16 0.4263
25 22 17 0.5248
25 22 18 0.6304
25 22 19 0.9452
25 22 20 0.9311
25 22 21 0.9033
25 22 22 0.6925
25 22 23 0.6247
25 22 24 0.4196
25 23 1 0.3414
25 23 2 0.3999
25 23 3 0.4071
25 23 4 0.323
25 23 5 0.3494
25 23 6 0.3713
25 23 7 0.3606
25 23 8 0.6115
25 23 9 0.5721
25 23 10 0.5051
25 23 11 0.5133
25 23 12 1.0443
25 23 13 0.9568
25 23 14 0.7803
25 23 15 0.6066
25 23 16 0.6169
25 23 17 0.4933
25 23 18 0.5182
25 23 19 0.5844
25 23 20 0.7348
25 23 21 0.752
25 23 22 0.7091
25 23 23 0.696
25 23 24 0.5668
25 24 1 0.3059
25 24 2 0.2304
25 24 3 0.2751
25 24 4 0.2381
25 24 5 0.2135
25 24 6 0.4644
25 24 7 0.654
25 24 8 0.428
25 24 9 0.4235
25 24 10 0.3764
25 24 11 0.342
25 24 12 0.5073
25 24 13 0.3838
25 24 14 0.3751
25 24 15 0.3933
25 24 16 0.4344
25 24 17 0.4648
25 24 18 0.3088
25 24 19 0.5975
25 24 20 0.7469
25 24 21 1.0774
25 24 22 0.8959
25 24 23 0.6585
25 24 24 0.3356
25 25 1 0.2669
25 25 2 0.2855
25 25 3 0.2357
25 25 4 0.2827
25 25 5 0.3323
25 25 6 0.3345
25 25 7 0.3776
25 25 8 0.384
25 25 9 0.3966
25 25 10 0.5074
25 25 11 0.5146
25 25 12 0.5163
25 25 13 0.5693
25 25 14 0.4939
25 25 15 0.4851
25 25 16 0.4142
25 25 17 0.5007
25 25 18 0.6476
25 25 19 0.8363
25 25 20 1.0559
25 25 21 0.9167
25 25 22 0.7493
25 25 23 0.6755
25 25 24 0.4769
25 26 1 0.3267
25 26 2 0.4057
25 26 3 0.4071
25 26 4 0.3553
25 26 5 0.3355
25 26 6 0.3664
25 26 7 0.4041
25 26 8 0.6205
25 26 9 0.6028
25 26 10 0.4748
25 26 11 0.5657
25 26 12 1.043
25 26 13 0.9727
25 26 14 0.7348
25 26 15 0.6422
25 26 16 0.695
25 26 17 0.5449
25 26 18 0.4626
25 26 19 0.5728
25 26 20 0.6839
25 26 21 0.9106
25 26 22 0.7889
25 26 23 0.6534
25 26 24 0.5988
25 27 1 0.3045
25 27 2 0.239
25 27 3 0.2714
25 27 4 0.2322
25 27 5 0.2208
25 27 6 0.4704
25 27 7 0.7566
25 27 8 0.4717
25 27 9 0.4779
25 27 10 0.3493
25 27 11 0.3762
25 27 12 0.4856
25 27 13 0.368
25 27 14 0.3628
25 27 15 0.3621
25 27 16 0.4388
25 27 17 0.451
25 27 18 0.3158
25 27 19 0.6223
25 27 20 0.7291
25 27 21 1.0107
25 27 22 0.7782
25 27 23 0.6488
25 27 24 0.3804
25 28 1 0.3218
25 28 2 0.2722
25 28 3 0.2439
25 28 4 0.2759
25 28 5 0.2538
25 28 6 0.4354
25 28 7 0.4206
25 28 8 0.355
25 28 9 0.3661
25 28 10 0.4879
25 28 11 0.3751
25 28 12 0.4936
25 28 13 0.5149
25 28 14 0.402
25 28 15 0.3841
25 28 16 0.4938
25 28 17 0.4237
25 28 18 0.55
25 28 19 0.7106
25 28 20 0.92
25 28 21 1.0352
25 28 22 1.0683
25 28 23 0.6815
25 28 24 0.3607
25 29 1 0.252
25 29 2 0.2259
25 29 3 0.2499
25 29 4 0.2286
25 29 5 0.2263
25 29 6 0.4419
25 29 7 0.6411
25 29 8 0.471
25 29 9 0.4779
25 29 10 0.362
25 29 11 0.3551
25 29 12 0.4713
25 29 13 0.4269
25 29 14 0.3485
25 29 15 0.3686
25 29 16 0.4283
25 29 17 0.4937
25 29 18 0.3383
25 29 19 0.5925
25 29 20 0.7913
25 29 21 0.97
25 29 22 0.8478
25 29 23 0.6927
25 29 24 0.3317
25 30 1 0.3117
25 30 2 0.2596
25 30 3 0.2512
25 30 4 0.2642
25 30 5 0.2192
25 30 6 0.3934
25 30 7 0.4145
25 30 8 0.3554
25 30 9 0.3952
25 30 10 0.4296
25 30 11 0.3706
25 30 12 0.4214
25 30 13 0.5135
25 30 14 0.3705
25 30 15 0.3819
25 30 16 0.4411
25 30 17 0.4751
25 30 18 0.5162
25 30 19 0.8465
25 30 20 0.9233
25 30 21 0.8835
25 30 22 0.9613
25 30 23 0.5942
25 30 24 0.3864
25 31 1 0.3048
25 31 2 0.3992
25 31 3 0.3658
25 31 4 0.3489
25 31 5 0.3199
25 31 6 0.364
25 31 7 0.3551
25 31 8 0.536
25 31 9 0.6115
25 31 10 0.5592
25 31 11 0.6088
25 31 12 1.0717
25 31 13 0.9028
25 31 14 0.7102
25 31 15 0.6742
25 31 16 0.5971
25 31 17 0.5386
25 31 18 0.4913
25 31 19 0.5664
25 31 20 0.6719
25 31 21 0.795
25 31 22 0.7956
25 31 23 0.6561
25 31 24 0.4996
25 32 1 0.3126
25 32 2 0.2601
25 32 3 0.2759
25 32 4 0.2601
25 32 5 0.2324
25 32 6 0.4381
25 32 7 0.4708
25 32 8 0.3794
25 32 9 0.3472
25 32 10 0.493
25 32 11 0.3935
25 32 12 0.4326
25 32 13 0.6053
25 32 14 0.4264
25 32 15 0.4464
25 32 16 0.4845
25 32 17 0.4298
25 32 18 0.5419
25 32 19 0.7467
25 32 20 0.8789
25 32 21 0.9359
25 32 22 0.9938
25 32 23 0.6702
25 32 24 0.3854
25 33 1 0.3078
25 33 2 0.4118
25 33 3 0.4112
25 33 4 0.3137
25 33 5 0.3288
25 33 6 0.3263
25 33 7 0.3439
25 33 8 0.6075
25 33 9 0.6209
25 33 10 0.4701
25 33 11 0.5379
25 33 12 0.9408
25 33 13 0.9742
25 33 14 0.7733
25 33 15 0.6876
25 33 16 0.6097
25 33 17 0.5811
25 33 18 0.4703
25 33 19 0.6604
25 33 20 0.7492
25 33 21 0.8369
25 33 22 0.7973
25 33 23 0.6738
25 33 24 0.557
26 2 1 0.3005
26 2 2 0.2633
26 2 3 0.253
26 2 4 0.2469
26 2 5 0.2332
26 2 6 0.4051
26 2 7 0.6921
26 2 8 0.4033
26 2 9 0.4648
26 2 10 0.3825
26 2 11 0.3826
26 2 12 0.5044
26 2 13 0.3988
26 2 14 0.4063
26 2 15 0.3399
26 2 16 0.4066
26 2 17 0.509
26 2 18 0.329
26 2 19 0.6215
26 2 20 0.8144
26 2 21 0.9403
26 2 22 0.8103
26 2 23 0.7449
26 2 24 0.3332
26 3 1 0.4347
26 3 2 0.3741
26 3 3 0.3454
26 3 4 0.4716
26 3 5 0.4036
26 3 6 0.572
26 3 7 0.6433
26 3 8 0.6602
26 3 9 0.5911
26 3 10 0.6015
26 3 11 0.6618
26 3 12 0.5449
26 3 13 0.6104
26 3 14 0.603
26 3 15 0.5678
26 3 16 0.5689
26 3 17 0.4833
26 3 18 0.5301
26 3 19 0.7789
26 3 20 0.8039
26 3 21 1.0697
26 3 22 0.7555
26 3 23 0.6732
26 3 24 0.5525
26 4 1 0.3103
26 4 2 0.288
26 4 3 0.2399
26 4 4 0.2569
26 4 5 0.3047
26 4 6 0.3509
26 4 7 0.4065
26 4 8 0.4024
26 4 9 0.3907
26 4 10 0.4936
26 4 11 0.575
26 4 12 0.5201
26 4 13 0.5681
26 4 14 0.455
26 4 15 0.4541
26 4 16 0.4235
26 4 17 0.5136
26 4 18 0.5581
26 4 19 0.9812
26 4 20 1.035
26 4 21 0.8882
26 4 22 0.7974
26 4 23 0.6018
26 4 24 0.4847
26 5 1 0.2761
26 5 2 0.3181
26 5 3 0.2351
26 5 4 0.2622
26 5 5 0.3245
26 5 6 0.3462
26 5 7 0.373
26 5 8 0.3793
26 5 9 0.4077
26 5 10 0.5144
26 5 11 0.5603
26 5 12 0.5748
26 5 13 0.5764
26 5 14 0.5094
26 5 15 0.497
26 5 16 0.3825
26 5 17 0.4952
26 5 18 0.5919
26 5 19 0.8902
26 5 20 0.986
26 5 21 0.8593
26 5 22 0.7517
26 5 23 0.5977
26 5 24 0.429
26 6 1 0.2786
26 6 2 0.2539
26 6 3 0.2559
26 6 4 0.2296
26 6 5 0.2525
26 6 6 0.3969
26 6 7 0.6967
26 6 8 0.4284
26 6 9 0.4669
26 6 10 0.3656
26 6 11 0.3721
26 6 12 0.5212
26 6 13 0.3807
26 6 14 0.4056
26 6 15 0.3487
26 6 16 0.4496
26 6 17 0.5342
26 6 18 0.334
26 6 19 0.5568
26 6 20 0.7741
26 6 21 1.011
26 6 22 0.8029
26 6 23 0.6403
26 6 24 0.3834
26 7 1 0.4052
26 7 2 0.3998
26 7 3 0.3546
26 7 4 0.439
26 7 5 0.3835
26 7 6 0.4986
26 7 7 0.7361
26 7 8 0.6362
26 7 9 0.6039
26 7 10 0.5571
26 7 11 0.6325
26 7 12 0.539
26 7 13 0.5503
26 7 14 0.6076
26 7 15 0.6035
26 7 16 0.624
26 7 17 0.4405
26 7 18 0.533
26 7 19 0.7499
26 7 20 0.7435
26 7 21 1.0846
26 7 22 0.8131
26 7 23 0.6063
26 7 24 0.5302
26 8 1 0.4108
26 8 2 0.3952
26 8 3 0.4027
26 8 4 0.4061
26 8 5 0.4261
26 8 6 0.547
26 8 7 0.6831
26 8 8 0.6359
26 8 9 0.5845
26 8 10 0.5381
26 8 11 0.6282
26 8 12 0.4947
26 8 13 0.5975
26 8 14 0.5911
26 8 15 0.5809
26 8 16 0.6186
26 8 17 0.5151
26 8 18 0.5182
26 8 19 0.7549
26 8 20 0.826
26 8 21 0.9954
26 8 22 0.7948
26 8 23 0.6975
26 8 24 0.5845
26 9 1 0.3336
26 9 2 0.3586
26 9 3 0.4165
26 9 4 0.3456
26 9 5 0.3386
26 9 6 0.3247
26 9 7 0.389
26 9 8 0.5373
26 9 9 0.5592
26 9 10 0.5635
26 9 11 0.5344
26 9 12 0.999
26 9 13 0.9272
26 9 14 0.8103
26 9 15 0.6323
26 9 16 0.5932
26 9 17 0.5559
26 9 18 0.4984
26 9 19 0.5606
26 9 20 0.722
26 9 21 0.7936
26 9 22 0.7223
26 9 23 0.6179
26 9 24 0.5069
26 10 1 0.4405
26 10 2 0.4503
26 10 3 0.391
26 10 4 0.427
26 10 5 0.398
26 10 6 0.5433
26 10 7 0.7154
26 10 8 0.7011
26 10 9 0.5687
26 10 10 0.5943
26 10 11 0.6071
26 10 12 0.511
26 10 13 0.5576
26 10 14 0.5647
26 10 15 0.659
26 10 16 0.669
26 10 17 0.4774
26 10 18 0.5888
26 10 19 0.7162
26 10 20 0.8441
26 10 21 0.9461
26 10 22 0.7703
26 10 23 0.7093
26 10 24 0.5788
26 11 1 0.2694
26 11 2 0.2551
26 11 3 0.2723
26 11 4 0.2383
26 11 5 0.2358
26 11 6 0.3998
26 11 7 0.6982
26 11 8 0.3984
26 11 9 0.4642
26 11 10 0.3399
26 11 11 0.3752
26 11 12 0.4794
26 11 13 0.4161
26 11 14 0.4088
26 11 15 0.3993
26 11 16 0.4279
26 11 17 0.4849
26 11 18 0.3393
26 11 19 0.6385
26 11 20 0.782
26 11 21 1.048
26 11 22 0.8182
26 11 23 0.6667
26 11 24 0.3258
26 12 1 0.2876
26 12 2 0.2533
26 12 3 0.261
26 12 4 0.2734
26 12 5 0.2117
26 12 6 0.4059
26 12 7 0.7468
26 12 8 0.4155
26 12 9 0.4805
26 12 10 0.3932
26 12 11 0.3468
26 12 12 0.4684
26 12 13 0.4017
26 12 14 0.4145
26 12 15 0.3481
26 12 16 0.3988
26 12 17 0.4881
26 12 18 0.3286
26 12 19 0.6278
26 12 20 0.8097
26 12 21 0.9372
26 12 22 0.7806
26 12 23 0.7286
26 12 24 0.3428
26 13 1 0.4613
26 13 2 0.3875
26 13 3 0.4015
26 13 4 0.459
26 13 5 0.3765
26 13 6 0.5127
26 13 7 0.7077
26 13 8 0.6879
26 13 9 0.5379
26 13 10 0.6107
26 13 11 0.6891
26 13 12 0.5513
26 13 13 0.6178
26 13 14 0.6385
26 13 15 0.6527
26 13 16 0.6559
26 13 17 0.489
26 13 18 0.4908
26 13 19 0.7284
26 13 20 0.7775
26 13 21 1.0026
26 13 22 0.7312
26 13 23 0.6132
26 13 24 0.551
26 14 1 0.4785
26 14 2 0.4397
26 14 3 0.3546
26 14 4 0.4804
26 14 5 0.3739
26 14 6 0.5156
26 14 7 0.6588
26 14 8 0.6384
26 14 9 0.5512
26 14 10 0.5842
26 14 11 0.5798
26 14 12 0.492
26 14 13 0.5502
26 14 14 0.5955
26 14 15 0.6256
26 14 16 0.5824
26 14 17 0.4526
26 14 18 0.5266
26 14 19 0.7354
26 14 20 0.7474
26 14 21 1.0904
26 14 22 0.758
26 14 23 0.6391
26 14 24 0.6257
26 15 1 0.2826
26 15 2 0.3205
26 15 3 0.2511
26 15 4 0.2449
26 15 5 0.3402
26 15 6 0.3119
26 15 7 0.3702
26 15 8 0.4036
26 15 9 0.3762
26 15 10 0.423
26 15 11 0.5642
26 15 12 0.4993
26 15 13 0.5611
26 15 14 0.4639
26 15 15 0.4402
26 15 16 0.3934
26 15 17 0.4978
26 15 18 0.5493
26 15 19 0.8282
26 15 20 1.0489
26 15 21 0.9102
26 15 22 0.7919
26 15 23 0.6147
26 15 24 0.4822
26 16 1 0.3295
26 16 2 0.2808
26 16 3 0.2822
26 16 4 0.2786
26 16 5 0.226
26 16 6 0.439
26 16 7 0.4802
26 16 8 0.3617
26 16 9 0.3536
26 16 10 0.4682
26 16 11 0.3755
26 16 12 0.4258
26 16 13 0.5965
26 16 14 0.3512
26 16 15 0.4102
26 16 16 0.4167
26 16 17 0.4572
26 16 18 0.524
26 16 19 0.7084
26 16 20 0.8772
26 16 21 1.0399
26 16 22 1.0982
26 16 23 0.6539
26 16 24 0.3549
26 17 1 0.3044
26 17 2 0.3379
26 17 3 0.2791
26 17 4 0.2455
26 17 5 0.3374
26 17 6 0.3623
26 17 7 0.3623
26 17 8 0.3723
26 17 9 0.4283
26 17 10 0.5148
26 17 11 0.4827
26 17 12 0.5095
26 17 13 0.5066
26 17 14 0.5047
26 17 15 0.4445
26 17 16 0.4492
26 17 17 0.4886
26 17 18 0.6318
26 17 19 0.9185
26 17 20 1.0094
26 17 21 0.8589
26 17 22 0.808
26 17 23 0.5952
26 17 24 0.4073
26 18 1 0.2935
26 18 2 0.2758
26 18 3 0.2703
26 18 4 0.2484
26 18 5 0.2489
26 18 6 0.4051
26 18 7 0.4249
26 18 8 0.3353
26 18 9 0.3423
26 18 10 0.4178
26 18 11 0.4027
26 18 12 0.4949
26 18 13 0.5106
26 18 14 0.3601
26 18 15 0.4229
26 18 16 0.4826
26 18 17 0.5151
26 18 18 0.5049
26 18 19 0.8209
26 18 20 0.8704
26 18 21 0.904
26 18 22 1.0425
26 18 23 0.6055
26 18 24 0.3472
26 19 1 0.3032
26 19 2 0.3081
26 19 3 0.2364
26 19 4 0.2643
26 19 5 0.3314
26 19 6 0.3583
26 19 7 0.3438
26 19 8 0.3955
26 19 9 0.3895
26 19 10 0.5077
26 19 11 0.5278
26 19 12 0.5886
26 19 13 0.5627
26 19 14 0.4613
26 19 15 0.4511
26 19 16 0.4064
26 19 17 0.5575
26 19 18 0.5707
26 19 19 0.9351
26 19 20 1.0438
26 19 21 0.9642
26 19 22 0.7483
26 19 23 0.622
26 19 24 0.413
26 20 1 0.2944
26 20 2 0.2811
26 20 3 0.2535
26 20 4 0.2663
26 20 5 0.3037
26 20 6 0.3523
26 20 7 0.3686
26 20 8 0.3663
26 20 9 0.4246
26 20 10 0.4951
26 20 11 0.4875
26 20 12 0.5969
26 20 13 0.5274
26 20 14 0.5276
26 20 15 0.4392
26 20 16 0.4278
26 20 17 0.5271
26 20 18 0.5775
26 20 19 0.8755
26 20 20 0.9512
26 20 21 0.94
26 20 22 0.7589
26 20 23 0.6103
26 20 24 0.4174
26 21 1 0.4304
26 21 2 0.4021
26 21 3 0.3769
26 21 4 0.429
26 21 5 0.395
26 21 6 0.5164
26 21 7 0.6277
26 21 8 0.6289
26 21 9 0.5605
26 21 10 0.6261
26 21 11 0.6758
26 21 12 0.5741
26 21 13 0.6187
26 21 14 0.6055
26 21 15 0.6545
26 21 16 0.6349
26 21 17 0.5067
26 21 18 0.508
26 21 19 0.7283
26 21 20 0.8421
26 21 21 1.0433
26 21 22 0.856
26 21 23 0.6997
26 21 24 0.54
26 22 1 0.2625
26 22 2 0.2635
26 22 3 0.2469
26 22 4 0.2403
26 22 5 0.2251
26 22 6 0.4403
26 22 7 0.7256
26 22 8 0.4308
26 22 9 0.4118
26 22 10 0.3707
26 22 11 0.3595
26 22 12 0.517
26 22 13 0.3827
26 22 14 0.3837
26 22 15 0.3864
26 22 16 0.3957
26 22 17 0.4907
26 22 18 0.3667
26 22 19 0.6051
26 22 20 0.875
26 22 21 1.0079
26 22 22 0.9331
26 22 23 0.6661
26 22 24 0.3263
26 23 1 0.2938
26 23 2 0.2739
26 23 3 0.2503
26 23 4 0.2401
26 23 5 0.2175
26 23 6 0.4831
26 23 7 0.707
26 23 8 0.4076
26 23 9 0.4101
26 23 10 0.3931
26 23 11 0.3618
26 23 12 0.5023
26 23 13 0.3958
26 23 14 0.3923
26 23 15 0.3765
26 23 16 0.4184
26 23 17 0.5038
26 23 18 0.3125
26 23 19 0.6213
26 23 20 0.8457
26 23 21 0.9758
26 23 22 0.7988
26 23 23 0.6484
26 23 24 0.349
26 24 1 0.4416
26 24 2 0.3949
26 24 3 0.3967
26 24 4 0.4085
26 24 5 0.4245
26 24 6 0.5533
26 24 7 0.6671
26 24 8 0.7072
26 24 9 0.6232
26 24 10 0.6231
26 24 11 0.648
26 24 12 0.5414
26 24 13 0.5393
26 24 14 0.6141
26 24 15 0.5426
26 24 16 0.6068
26 24 17 0.5225
26 24 18 0.501
26 24 19 0.6609
26 24 20 0.7775
26 24 21 1.0478
26 24 22 0.7103
26 24 23 0.6529
26 24 24 0.6317
26 25 1 0.4751
26 25 2 0.3859
26 25 3 0.3664
26 25 4 0.4557
26 25 5 0.409
26 25 6 0.4792
26 25 7 0.707
26 25 8 0.6183
26 25 9 0.6258
26 25 10 0.5772
26 25 11 0.637
26 25 12 0.5565
26 25 13 0.6478
26 25 14 0.6485
26 25 15 0.6377
26 25 16 0.5735
26 25 17 0.4821
26 25 18 0.4976
26 25 19 0.7693
26 25 20 0.8191
26 25 21 1.0911
26 25 22 0.7847
26 25 23 0.6324
26 25 24 0.6037
